,DistCode,Distillery,Body,Sweetness,Smoky,Medicinal,Tobacco,Honey,Spicy,Winey,Nutty,Malty,Fruity,Floral,Postcode,Latitude,Longitude,%alc,category,review_point,price,description,name
456,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,55.0,Single Malt Scotch,89,114.0,"Smoky! Can you get dessert seaweed? Because that’s what this smells of. Candied ginger notes alongside a distinct salinity—think winkles—and in time a hint of verjus, even lanolin with water. The palate shows balanced smoke, paprika, then white pepper. The best smoky Bunna’ I’ve come across, showing maturity, balance, and no rubberiness. In time, there’s notes of old (refill) sherry cask. Released for the 2014 London Whisky Show but still commercially available. £75","The Whisky Exchange (distilled at Bunnahabhain) 16 year old, 55.6%"
457,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,47.0,Single Malt Scotch,88,230.0,"Peated whiskies definitely have a dropping off point where they become too old and tired, and the nose for this one would indicate it’s past its prime, with gravel, rubbery smoke, and raisin. On the palate it’s a different story, as ashy smoke combines with raisin and rancio, turning the peat age detriment into an asset. Strangely alluring, it’s like sitting on a park bench next to a weathered old man who ends up having a real tale to tell.  (U.S. only)","Exclusive Malts (distilled at Bunnahabhain) 26 year old 1987 Cask # 2784, 47.8%"
458,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,46.0,Single Malt Scotch,88,66.0,"Dried peat smoke, a papery column of cigar ash, sizzling bacon fat, baked earth, and a shower of sea spray, coupled with hints of fresh peach and ripe fruits. The palate has a light, oily consistency ingrained with smokiness throughout, tasting of vanilla toffee, pick ‘n’ mix foam bananas, tangy citrus, and sweet tropical fruits, the whole arrangement given a peppery lift before succumbing to a late nuttiness. It’s not named after the Gaelic for smoky for nothing, you know.","Bunnahabhain Toiteach, 46%"
459,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,54.0,Single Malt Scotch,88,99.0,"This was matured in second-fill sherry casks and then spent 3 years in first-fill Pedro Ximénez butts. The nose features fruit and nutty milk chocolate, fudge, sultanas, and mixed candied peel. Lush, sweet sherry on the palate, with a carryover of fudge and sultanas from the nose. Long in the nutty, spicy finish, which offers nutmeg and peppery oak. (5,000 bottles)","Bunnahabhain Pedro Ximénez Cask Finish 15 year old, 54.3%"
460,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,,Single Malt Scotch,88,96.0,"Bunnahabhain, along with Bowmore, is Islay’s greatest user of ex-sherry casks; a throwback to the days when it was part of Highland Distillers. Its rich, thick, and ginger-accented spirit matches the attention of European oak extremely well. In this red tea-colored example, you have resin, saddle soap, ginseng, and treacle toffee on the nose, and a fusillade of roasted spices on the palate before the finish reveals sweet gingerbread. A big huggable bear. £60",Wemyss Malts ‘Honey Spice’ (distilled at Bunnahabhain) 1991 (bottled 2011)
461,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,43.0,Single Malt Scotch,88,45.0,"Heavily peated Bunnahabhain spirit, referred to as Margadale, was used for this bottling and matured in refill sherry butts. Savory on the nose, with smoky brine, plain chocolate, and Granny Smith apples. The palate offers similar green apple notes, along with sweet peat, cocoa, and licorice. Wood smoke and pipe tobacco in the medium-length finish.","The MacPhail’s Collection 8 year old (distilled at Bunnahabhain), 43%"
462,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,43.0,Single Malt Scotch,87,48.0,"Vanilla fudge, barley grist, fresh sea spray, berries, and nuts all integrated nicely. A gentle, comforting dram that accommodates many moods and situations. 
","Bunnahabhain 12 year old, 43%"
463,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,55.0,Single Malt Scotch,87,135.0,"Full gold in color, this Bunna initially has the lifted Moscatel aroma that’s reminiscent of a fine Darjeeling leaf tea, then comes melting milk chocolate and touches of sweet cinnamon toast. The palate continues in this sweet vein, but has the distillery’s characteristic thickness in the mid-palate, as well as plenty of its signature fresh ginger note. With water, there are some baked fruits and a hint of flowers. Altogether delicious and subtly complex. ","Duncan Taylor (distilled at Bunnahabhain) Rare Auld Range 1987 (24 year old), 55.7%"
464,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,41.0,Single Malt Scotch,87,3104.0,"Here’s an Islay distillery which has never quite had the investment it deserves. Hopefully this limited release is the start of an addressing of that situation. It has a classic nose with ginger (crystallized) to the fore alongside toasted almond and the balsamic note that you sometimes get with extra-mature whiskies, manifested here as mulberry vinegar. The mouth has coconut, some grip, and — though it fades a little speedily — retained fire. Take with water on the side.  £1,999 ","Bunnahabhain 40 year old, 41.7%"
465,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,52.0,Single Malt Scotch,86,421.0,"Matured in cognac before being finished in Sauternes; here we have a clean, sweet, and well-rounded Bunna’, with hickory-like smoke, bonfire, and ginger biscuits. Lightly vegetal notes with farmyard elements among the smoke and thick, citric sweetness. Immediate smoke on top of this mix of spice, Seville orange, apricot, cheesecake base, hazelnut, red fruits, and preserved ginger in syrup adding an almost peppery finish. Lovely. £250","Bunnahabhain Westering Home 17 year old Feis Ile 2014 bottling, 52.9%"
466,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,50.0,Single Malt Scotch,86,100.0,"This expression includes young, heavily-peated Bunnahabhain matured in bourbon barrels, mixed with 20 to 21 year old spirit aged in sherry butts. Fragrant, peppery peat on the early nose, brine and fabric Band-Aids. Ultimately, leathery orange. Smooth and supple on the palate, with intense, smoky fresh fruit giving way to quite dry spices. The relatively long finish yields drying peat, plain chocolate, and developing licorice. £80","Bunnahabhain Cruach-Mhóna, 50%"
467,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,46.0,Single Malt Scotch,86,81.0,"Rich and malty and, though it’ll look like I’m just reading the label, there is
chocolate here: chocolate brownie mix to be precise, with a raspberry sitting
on top. Bold and rich, with a nutty underpinning. Water makes it very fresh and
a little more hay-like. The palate is sweet and liquorous, with nougat,
macadamia, and a chewy mid-palate where that chocolate dribbles and melts.
Neat, it is slightly bitter; less so with water. Very sound. £53","Wemyss Malts Chocolate Honeycomb (distilled at Bunnahabhain) 2001, 46%"
468,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,48.0,Single Malt Scotch,86,110.0,"Rich gold. Here we have a good example of Bunna’ in full ‘welcome home to a warm house after a cold walk’ mode. Warm, sweet, steamy, with a light mineral note, dried fruit, walnut, and that giveaway gingerbread signature. The palate is clean, spicy, and drier than the nose suggests, but has a soft center. A lovely dram for a chill summer evening. £75","Douglas Laing Old Particular (distilled at Bunnahabhain) 17 year old, 48.4%"
469,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,46.0,Single Malt Scotch,85,88.0,"More mature peated Bunnahabhain Islay whiskies are emerging (like this one). Indeed, tarry, peat ash notes are evident throughout this one (especially on the finish!), along with nutty toffee, nougat, smoked olive, glazed ginger, and candied lime. Pretty even-keeled, not as medicinal and aggressive as its cousins on the southern end of the island. The smoke and layered sweet notes balance nicely. If you’re looking to ease your way into smoky Islay whiskies, this would be a good start. ","Duncan Taylor (distilled at Bunnahabhain), 1997 vintage, 12 year old, 46%"
470,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,45.0,Single Malt Scotch,85,265.0,"Pale gold, with nettles and green apple on the nose alongside almond, light bread crust, and freshly-baked sponge cake. In time, there’s Starburst sweets. Some heat, even at this relatively low strength. There are mineral accents and, with water, the signature ginger. The palate is very sweet and soft with jelly fruits. Clean and supple, especially with water. Zesty, with a refreshing acidic balance.","Adelphi (distilled at Bunnahabhain) 1989 25 year old, 45%"
471,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,46.0,Single Malt Scotch,85,70.0,"This is master blender Ian MacMillan’s interpretation of what Bunna’ would have tasted like when the distillery was founded in 1881. There’s light smoke, coming across like smoked halibut, a mineral edge, white fruits, and a freshness like a freshly starched shirt. Water brings out almond. On the palate, the smoke offers a slightly peppery, almost Talisker-esque kick. Light lemon and sweet fruits in the center. Though there’s no age statement, none of the whiskies are under 10 years. £46","Bunnahabhain Ceobanach, 46.3%"
472,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,57.0,Single Malt Scotch,85,110.0,"Initially very ozonic, fresh, and marine. So much so that you don’t notice the smoke which is slowly building. Everything is very restrained, some cold-smoked fish, mineral, and—in time—a hint of the mash tun. That mineral note continues on the palate, which broadens into ginger nuts in the middle of the tongue. All very well-balanced, and at its best neat.","Cadenhead’s (distilled at Bunnahabhain) 2005, 57.2%"
473,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,54.0,Single Malt Scotch,84,325.0,"Some single malts just suit specific cask types. Such is the case with Bunnahabhain and sherry. The spirit has a soft and nutty undertow, plus a gingery note that is given weight and depth by the cask. Amontillado, with its nuttier character, is an ideal bridge between the two. This shows surprising maturity with more oxidized and mulch aromas alongside coffee grounds, and a character that’s drifting into meaty. Brooding, medium-bodied, slightly dry…but the price? Ouch! (Fèis Ìle 2016, 250 bottles) £250","Bunnahabhain Amontillado 16 year old, 54%"
474,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,46.0,Single Malt Scotch,83,138.0,"Our second Bunna’, this is pale of hue with a surprising hint of salinity alongside a whiff of lemon sherbet, and an aroma like wet linen, while a floury maltiness runs below. Age however has twisted the fruits into the verge of musty over-ripeness. It’s explosive and spicy and, even though this is only 46%, it is hot. Water picks up the acidity before there’s a huge hit of warming ginger as the kiss-off.  £89","Berry Bros. & Rudd (distilled at Bunnahabhain) 23 year old 1989, 46%"
475,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,56.0,Single Malt Scotch,83,84.0,"Very chewy. Think of melting Mars bars, with a touch of coconut cream, then red-fruit acidity, red cherry, and lemon. All very forward and sweet, but with no alcohol when neat, showing an active cask. Dilute, there’s coconut, pea shoots, and banoffie pie. The palate is thick with Jaffa cake (orange and chocolate), then nutty granola. It doesn’t take water too well. Quite fat. £50/500 ml","Bn6 Elements of Islay (distilled at Bunnahabhain), 56.9%"
476,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,46.0,Single Malt Scotch,83,154.0,"Light gold with a very fresh and slightly ozonic nose that brings to mind Thai herbs: lemongrass, galangal, as well as lime. Just slightly nippy when neat. The palate is equally intense, but with a central sweetness. Water cuts down this razor-sharp intensity, adding a softer mid-palate texture, while the finish remains slightly mineraly. A decent aperitif Bunna. £97","Wemyss Malts (distilled at Bunnahabhain) 1991 Oysters with Lemon Pearls, 46%"
477,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,46.0,Single Malt Scotch,83,164.0,"Yes, it’s another 1991 Bunna from Wemyss, so check the name when purchasing. This one has a distinctly smoky element alongside the marine note which they both share. Very light lemon, with water, then a hit that’s like walking into a high-class sushi joint. A zesty start with lots of angelica, and then sweetness with, when diluted, soft malt and light ginger on the palate. Rock solid. £103","Wemyss Malts (distilled at Bunnahabhain) 1991 Thread of Smoke, 46%"
478,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,56.0,Single Malt Scotch,83,190.0,"Polished rosewood. Big sherried notes, but also generous sweetness. Vermouth-like: dark fruits, a hint of spice, light oxidation, with some herbal edges and Morello cherries. Becomes balsamic. The palate is highly concentrated, with more cherry, but has this intense savory astringency. Water is needed. The nose continues to be remarkable, all damask rose and resin, but dilution can’t eradicate the mouth-puckering quality. £130","Wemyss Malts Kirsch Gateau (distilled at Bunnahabhain) 1988, 56%"
479,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,46.0,Single Malt Scotch,83,348.0,"A stunningly lovely nose: all sweet, rounded, and layered with exotic tropical fruits, scented woods, wax, and perfume. Water makes it oilier and more waxy in nature. Sadly though, the oak has taken charge on the palate, making it more grippy and nutty. Worth a long sniff though! £228","Duncan Taylor (distilled at Bunnahabhain) 25 year old, 46%"
480,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,50.0,Single Malt Scotch,82,206.0,"Gold. Quite sweet and spicy nose. Light cinnamon and that distillery ginger edge. There remains a light cereal aspect to the background, but it is considerably more youthful than the age suggests. The palate is equally sweet and direct, with excellent spicy concentration. Water shows that there is some weight here, reminiscent of honey-nut cornflakes (with cream). The nose now hints at some oxidation, the palate retains peppery freshness. It’s another I’d have kept in cask. £135","Single Malts of Scotland (distilled at Bunnahabhain) 25 year old, 50.4%"
481,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,54.0,Single Malt Scotch,80,94.0,"Light gold in color, the roasted almond notes that start the nose show the influence of the amontillado sherry finish before your nose is filled with the contents of a spice merchant’s chest alongside, unusually, a light maritime note. Very gentle and clean in the mouth with sour plum and a generally amenable nature. More like this please, Burn Stewart! £60","Bunnahabhain ‘Over 12 year old’ Feis Ile 2012 bottling, 54.3%"
482,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,56.0,Single Malt Scotch,80,160.0,"Stiùireadair means “helmsman” in Gaelic. This has been finished for a year in Marsala casks. The nose is all garden compost, moist vegetation, light smoke, and highly oxidized: like a young vin santo (or indeed Marsala). Very nutty, with an almost vermouth-like quality. The palate is all clove, anise, cherry stone. Those oxidized wine notes are so dominant it’s shifted the balance toward the finish. This particular helmsman’s somewhat off course. £95","Bunnahabhain Moine Dram an Stiùireadair 10 year old Feis Ile 2014 bottling, 56.6%"
483,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,52.0,Single Malt Scotch,80,123.0,"Bunnahabhain’s peaty expression is steadily coming together. It’s been one of those drams that seems to need more time than many, but that’s true of Bunna’ in general, come to think of it. In fact, the peatiness is quite mild on the nose, adding some scent to the sandalwood elements and obvious raisined sweetness. There’s a slightly cheesy note in the background and a touch of sulphur on the palate. It’s not quite wholly integrated, but progressing well. (Fèis Ìle 2016, 833 bottles) £95","Bunnahabhain Moine PX 12 year old, 52.7%"
484,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,48.0,Single Malt Scotch,80,105.0,"Light gold. Fresh and clean, with light draff notes. Cool porcelain, lemon, cereal husk. It becomes more expressive on the tongue, though it remains subtle. A bit of a stealth bomb because the palate shows plenty of spice, cinnamon toast, and baklava. The finish reveals some green notes. When you add water, it becomes incredibly minty. Fragile, but if you fancy a Bunna' julep, then look no further. £69","Douglas Laing Old Particular (distilled at Bunnahabhain) 16 year old, 48.4%"
485,20,Bunnahabhain,1,2,1,1,0,1,1,1,1,2,2,3,PA46 7RR,142210,673170,59.0,Single Malt Scotch,77,45.0,"The owners of Bunnahabhain are making a peated version of this normally unpeated Islay whisky to put in their peated blend, Black Bottle. But they have not yet put out, as a regular item, a peated expression of Bunnahabhain for purchase. However, some of the independent bottlers got their hands on some, and this might be the first one to be offered in the U.S. It’s what you would expect a 9 year old peated Bunnahabhain to taste like: toffee, vanilla fudge, and nuts (the Bunny signature), kiln peat smoke, and a bit too much youthfulness. It needs a few more years to mature to acceptable levels. (Bottled for Binny’s Beverage Depot.)
","Signatory (distilled at Bunnahabhain), cask #5279, 1997 vintage, 9 year old, 59.9%"
486,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,56.0,Single Malt Scotch,91,152.0,"Although aged in refill, then active hoggies, and finally sherry, there’s more smoke
than oak here, a smoke like the aroma of a fire clinging to a tweed jacket. A
note akin to wilting spinach gives way to more conventional strawberries and
cream, but always mixed with seashore breezes. This is Caol Ila in deep and
bold mood with green fig, banana, and a sweet center. Water gives greater
integration. You might (just) be able to get this. Do it. (distillery only) £99","Caol Ila Feis Ile Bottling 2013, 56.5%"
487,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,54.0,Single Malt Scotch,91,258.0,"Clearly Caol Ila; it’s the way that the oily smokiness seems to lean into the nose, bearing with it wet oilskins, a barely smoldering wood fire, light seashore elements (drying crab shells), and very pure fruit, which then opens to classic smoked ham aromas. Retronasally, there’s a touch of green pea pod. The smokiness is more assertive than normal on the tongue, with olive oil, deep fruits, and a pine-scented juniper note. Another belter. (The Whisky Exchange only) £155","Signatory (distilled at Caol Ila) 1984, 54.7%"
488,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,60.0,Single Malt Scotch,90,133.0,"Often overshadowed by other noisier neighbors, it is time to reconsider Caol Ila—and this is a fine place to start. Coming from a refill cask it has a nose of sweet crab, ham with cider glaze, and teasing maritime smoke. The palate mixes salt taffy with top-end peppery olive oil, allowing the flavors to cover the palate while the smoke rumbles along constantly before a salt-laden finish. Superlative balance. Find one of those 620 bottles! £85	","Caol Ila 12 year old Feis Ile bottling 2012, 60.4%"
489,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,55.0,Single Malt Scotch,90,700.0,"More smoke than is common from this distillery and age. The aromas are food-related: initially roast ham with caramelized sugars, then a clambake, then oven-roasted lobster. With water, a distinct whiff of the goat shed (nice, by the way). The palate is refined and mature, but with fresh fruits retained, with oak and smoke beautifully integrated. A mature Caol Ila in similar vein to the excellent (and significantly more keenly priced) 25 year old. (7,638 bottles)","Caol Ila 30 year old (Diageo Special Release 2014), 55.1%"
490,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,43.0,Single Malt Scotch,89,75.0,"Fresh and quite aromatic. Nice interplay between soothing malty sweetness and honest “naked” Caol Ila notes (in the sense that all the classic Caol Ila flavors are exposed-leafy smoke, tarry rope, salt & pepper spice, seaweed, and olive). An evolving whisky, with a phenolic, briny crescendo that lingers. Nicely done. 
","Mackillop's Choice (distilled at Caol Ila), 15 year old, 1990 vintage, 43%"
491,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,43.0,Single Malt Scotch,89,45.0,"Pale gold color. Aromas and flavors of peat smoke, seaweed, lemon grass, olives, and green peppercorns. Medium bodied, and slightly oily in texture. Long, dry peat smoke finish. Caol Ila is an Islay dram that Laphroaig, Lagavulin, and Bowmore fans must become acquainted with. Although distllery bottlings are not available here in the U.S., many independent bottlers offer it. This expression is young, vibrant, and exciting.","Signatory (distilled at Caol Ila) 1989, 43%"
492,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,46.0,Single Malt Scotch,89,75.0,"Finished in cognac wood. The cognac wood influence might dominate other whiskies, but the Coal Ila is big enough for challenge. If anything, it seems to contribute a silky elegance to what would otherwise be a brooding, bare-knuckled whisky;. It works nicely. Notes of germinating barley, vanilla cream, grape preserve, and peat bonfire, with a salty, smoky finish. (Available in the Chicago area.) 
","Gordon & MacPhail (distilled at Caol Ila), 14 year old, 1991 vintage, 46%"
493,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,53.0,Single Malt Scotch,89,150.0,"Soft and gentle (for Caol Ila, that is), thanks to the 25 years of aging. Plenty of creamy vanilla and honey to go with the malty foundation, along with coal tar, licorice root, and olive, with a hint of brine, juniper, unsweetened dark chocolate, and tobacco (cigars in a humidor?). Very nice. (A Julio’s Liquors exclusive.)","Douglas of Drumlanrig (distilled at Caol Ila), Cask #6616, 1985 vintage, 25 year old, 53.9%"
494,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,43.0,Single Malt Scotch,89,50.0,"Funny to think how recently Caol Ila was an Islay giant that was kept pretty much under wraps by its owner. These days it has cemented its reputation as the island’s Mr. Consistent. This version shows its character the best, a nose that mixes seashore and grass with a distinct hint of smoked bacon. The peatiness isn’t dominant, but flows throughout the palate, scenting, lifting, and subtly changing the mix. A delicious oiliness makes it a great food whisky.","Caol Ila 12 year old, 43%"
495,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,59.0,Single Malt Scotch,89,110.0,"Caol Ila in unpeated guise. There’s no age statement, but what you get is a mix of the fresh and the mature: a vibrant attack with fresh Victoria plum, grapes, and a hint of oiliness. Give it time and the sensation is like afternoon tea at your auntie’s, with thickly-buttered scones dripping with honey or pineapple jam. The palate is equally sweet and gentle, and only needs a little drop of water to reveal light spice. A wee beauty.","Caol Ila Stitchell Reserve, 59.6%"
496,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,55.0,Single Malt Scotch,89,140.0,"Aged in first-fill American oak, this shows a real brightness, crisp fruit, and some smoke—it’s not really unpeated—and wet grass, before moving into pear and tarragon. The palate is intense, with a hay note, then an almost fino sherry-like note before sashimi emerges. Reduced, there’s more of a soft flow, though there’s still a touch of green olive minerality. A steal at this price. Snap it up.","Caol Ila Unpeated 1997 17 year old (Diageo Special Release 2015), 55.9%"
497,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,57.0,Single Malt Scotch,89,100.0,"Aged in first-fill sherry butts, this cask strength vintage from Gordon & MacPhail features a nose which opens with savory ginger, becoming more fragrant, plus vanilla, fudge, and warm leather. Oily in the mouth, with ripe cherries, sweet spices, pipe tobacco, and new leather. Nutty and slightly earthy. Citrus fruit, dry spicy peat, and black pepper in the finish.","Gordon & MacPhail Cask Strength 2005 (distilled at Caol Ila), 57.3%"
498,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,43.0,Single Malt Scotch,88,50.0,"Like the Clynelish 14 year old also reviewed in this issue, it is nice to see Diageo finally introduce official distillery bottlings of Caol Ila here in the U.S. (after being available in the UK for many years now). My suitcases were getting quite heaving on my return trips from Scotland. This is a splendid Coal Ila. It is wonderfully vibrant. Understandably, the immediate impact on the palate is the peat smoke, but there's so much else going on here, too: smoked olives, seaweed, salt and pepper, all placed on a gently sweet bed of toffee and vanilla fudge. Lingering smoke, olives, and seaweed on the finish.","Caol Ila, 12 year old, 43%"
499,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,40.0,Single Malt Scotch,88,85.0,"Amber gold color. An exciting aroma-classic Islay. It is very phenolic, reminiscent of standing downwind of a peat kiln. Interwoven spice (especially pepper), seaweed, and sweet & sour notes add complexity. Light to medium in body, but quite oily. Nicely balanced flavors of peat smoke, seaweed, salt & pepper, all wrapped up in a gentle sweetness. Lingering peat smoke and spice on the finish. Yet another example of Caol Ila's fine pedigree. This bottling has great balance, and I especially enjoy how the smoke and sweetness marry together. My only criticism is that it is a bit soft for Caol Ila. I would love to try this whisky at 46 or 50% ABV, which would give it a bit more guts.","Gordon & MacPhail (distilled at Caol Ila) 15 year old, 40%"
500,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,59.0,Single Malt Scotch,88,225.0,"A rounded and mature affair. The 25 years in oak has made it a bit more refined (and drier on the palate) compared to younger expressions. All the classic Caol Ila notes are stillthere-mustard, seaweed, olives, damp peat, salt and pepper. A touch of vanilla wafer, anise, smoked almonds, and tarry rope add complexity. Those of you who prefer Ardbeg 17 over the 10, and Laphroaig 15 over the 10, will be attracted to this whisky when compared to Caol Ila's younger siblings. But at $225, it's an expensive date, isn't it?","Caol Ila 25 year old, 59.4%"
501,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,50.0,Single Malt Scotch,88,170.0,"Bottled in 2004 and still in circulation. A very traditional Caol Ila. Not a heavy-bodied whisky, but it throws a strong punch. Notes of tarry rope infused with seaweed and brine, all on an oily, malty, vanilla foundation. Throw in some orchard fruit, Manzanilla olive, black licorice stick, and soot, with brine and Tellicherry pepper on the finish. Clean, fun, and dynamic.
","Jewels of Scotland (distilled at Caol Ila), 1984 vintage, 50%"
502,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,65.0,Single Malt Scotch,88,60.0,"Caol Ila makes unpeated whisky for blenders, but it rarely gets bottled as a single malt. Here’s a very revealing opportunity to find out what Caol Ila tastes like without the smoke. Good viscosity and rather sweet, showing thick, honeyed vanilla, gobs of fruit (lemon drops, lime tart, ripe Bartlett pear, kiwi), mint jelly, and cut grass. Its sea influence finally emerges towards the finish with brine and just a hint of seaweed. Bruichladdich and Bunnahabhain are now bottling peated whiskies, and Caol Ila does just the opposite. This is an interesting diversion, but I am missing the added dimension of peat smoke in this Caol Ila.
","Caol Ila 'Unpeated Style,' 10 year old (2009 Release), 65.8%"
503,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,43.0,Single Malt Scotch,88,205.0,"This is to be a permanent addition to the core Caol Ila range, but it will raise a few eyebrows, completely ignoring the current peat battle between Ardbeg and Bruichladdich and heading off into an altogether more refined and delicate direction. This is a dignified and complex malt, which doesn’t give everything up immediately. There’s soft pear and guava on the nose, and the trademark oiliness and distinctive peat are there, but there’s a buttery quality, too, as well as some brine and spice, apple pip, and traces of aniseed. You get a sense of its age late on, with some oaky tannins and sharper spice, but overall this is an unhurried, complex, and sweet whisky with just enough peat to keep it honest. Very impressive. (Limited general releases, excluding the U.S.) ","Caol Ila, 25 Year Old, 43%"
504,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,57.0,Single Malt Scotch,88,79.0,"Unusual, insofar as this is the one chance a year that drinkers get to try Caol Ila’s other expression: the unpeated version, which — and here’s a bit of history for you — helped save the distillery during the lean period of the whisky loch in the early 80s. Rather than this just being Caol Ila with the peat stripped out, the team made  it in a different fashion — but there are still hints of commonality. 
For example, the grassy note that usually lies beneath the smoke is the lead aroma here, and it’s not any old grass, but wet grass — like skidding on a football (soccer) field. The mind keeps looking for smoke, but apart from a hint of birch smoke (which could come from the (refill) cask), it’s whistle-clean and fruity, and with a touch of water, fills with an aroma of toffee popcorn, custard, and pears. 
The palate continues in this light fashion with melon balls and fruit cocktail. This potentially bland fleshiness is given a perkiness thanks to the high alcohol and, again, a jag of acidity. Bizarrely, on the finish, I pick up slight saltiness. A fun dram. ","Caol Ila 12 year old, 57.6%"
505,21,Caol Ila,3,1,4,2,1,0,2,0,2,1,1,1,	PA46 7RL,142920,670040,59.0,Single Malt Scotch,88,100.0,"This unpeated version of Caol Ila was matured in refill American oak hogsheads. The nose is quite reticent, with subtle vanilla and milk chocolate notes. Big, fizzy-sweet fruit notes on the palate, with caramel, rock pools, hot spices, plain chocolate, and very mild wood smoke. Bubble gum and peppery chocolate in the medium-length finish.","Caol Ila 18 year old (Diageo Special Releases 2017), 59.8%"
